Equipment_ID,Sensor_1,Sensor_2,Sensor_3,Environmental_Temperature,Environmental_Humidity,Production_Volume,Operating_Hours,Error_Code,Equipment_Age,Power_Consumption,Voltage_Fluctuations,Current_Fluctuations,Vibration_Analysis,Temperature_Gradients,Pressure_Levels,Failure_Maintenance_Indicator
637,27.37,22.2,0.003,22.5,49,1228,144,1,9,1488,5,2,0.7,23,23,1
554,26.04,23.64,0.009,25.0,54,1167,151,1,6,1499,4,3,0.5,22,18,0
773,25.98,20.21,0.003,20.9,45,1077,237,0,8,1519,5,1,0.4,21,19,1
728,26.35,28.5,0.006,22.9,54,1453,288,0,6,1448,7,1,0.4,18,21,0
879,20.73,20.69,0.006,20.8,56,1221,236,1,2,1548,5,2,0.5,21,22,0
15,21.86,21.76,0.008,20.3,45,1480,124,0,5,1558,7,3,0.6,23,20,0
487,22.5,24.2,0.01,20.6,42,1169,271,0,3,1571,6,5,0.6,21,19,1
402,28.87,28.01,0.009,23.3,59,1177,220,0,2,1437,4,4,0.7,20,23,1
571,29.36,28.11,0.003,22.6,48,1015,283,1,2,1526,8,5,0.4,19,21,1
337,29.35,23.35,0.008,21.0,58,1173,123,0,5,1477,6,1,0.6,24,23,1
700,24.86,24.43,0.007,22.6,41,1472,128,0,10,1542,8,2,0.6,22,18,1
443,28.8,25.66,0.006,21.5,58,1275,142,0,3,1557,5,3,0.4,24,24,1
529,24.19,22.75,0.009,22.2,46,1128,195,1,2,1406,7,5,0.4,24,22,0
806,24.99,27.13,0.006,21.5,53,1066,168,0,7,1457,7,5,0.6,21,21,1
782,27.8,29.9,0.008,22.1,52,1010,194,1,9,1585,8,5,0.4,23,20,0
254,27.5,27.04,0.009,21.5,55,1115,132,1,7,1406,3,2,0.7,20,20,0
707,28.24,26.37,0.009,23.9,43,1198,200,0,8,1411,6,5,0.6,19,19,1
65,23.2,28.91,0.005,20.1,45,1273,262,1,9,1469,8,2,0.5,22,20,1
542,29.21,25.59,0.006,23.9,58,1348,151,1,1,1508,7,3,0.7,22,20,1
75,26.96,21.94,0.006,21.9,53,1061,153,0,8,1467,6,3,0.5,21,24,1
305,26.46,25.93,0.006,21.1,51,1128,143,1,3,1484,4,4,0.4,23,21,0
388,20.76,25.65,0.003,24.4,60,1432,141,1,9,1529,7,4,0.5,24,23,0
239,29.22,24.69,0.009,22.6,44,1304,288,0,1,1532,4,4,0.6,19,23,0
578,25.42,22.83,0.006,20.1,42,1211,265,1,2,1463,5,4,0.7,21,20,0
209,22.45,22.83,0.008,24.9,59,1172,113,0,3,1497,3,3,0.6,19,21,0
666,22.22,28.86,0.001,21.3,42,1117,225,0,4,1582,8,2,0.6,23,23,0
102,26.48,27.51,0.01,24.7,49,1462,134,1,5,1537,8,5,0.4,22,19,1
62,29.95,23.56,0.01,22.0,45,1057,221,1,2,1439,5,1,0.6,19,23,1
4,27.76,25.56,0.009,20.6,57,1277,137,1,10,1507,6,4,0.5,24,22,0
593,21.91,21.35,0.009,23.5,40,1441,277,1,9,1466,4,5,0.4,24,19,0
474,24.61,27.13,0.005,20.7,40,1340,201,1,9,1470,3,3,0.4,20,18,1
580,27.63,20.37,0.002,24.0,56,1116,281,1,1,1433,5,5,0.5,22,20,0
670,27.95,22.71,0.009,22.1,49,1410,263,0,3,1537,5,1,0.5,22,19,0
787,26.59,23.84,0.007,22.7,43,1438,180,1,10,1586,8,4,0.6,22,21,0
95,23.72,25.46,0.006,23.5,42,1461,142,0,10,1492,8,4,0.5,23,23,0
238,26.81,29.55,0.006,24.0,55,1050,202,1,3,1572,5,1,0.4,18,23,1
879,22.97,20.96,0.008,24.2,55,1304,239,0,9,1518,6,1,0.6,21,19,1
895,26.36,29.43,0.006,22.2,57,1166,170,1,1,1556,3,1,0.5,21,23,1
943,24.32,29.91,0.006,24.7,60,1422,228,1,2,1467,3,5,0.5,20,24,1
687,30.0,27.7,0.01,21.8,57,1113,155,1,6,1474,5,4,0.4,22,19,0
181,26.81,25.67,0.005,23.0,60,1198,119,1,3,1417,5,5,0.5,18,20,1
27,25.6,22.62,0.006,20.7,40,1274,283,1,7,1557,6,2,0.6,20,18,0
182,23.15,24.49,0.004,23.8,54,1487,298,0,2,1531,7,3,0.6,22,19,0
705,20.94,24.48,0.003,24.7,51,1285,120,0,6,1419,4,3,0.6,24,18,1
909,22.0,23.54,0.001,23.2,46,1054,161,0,10,1562,4,2,0.6,19,22,1
605,20.45,25.58,0.007,24.8,59,1173,164,1,6,1592,3,1,0.7,23,18,1
591,25.74,21.25,0.004,24.6,43,1270,262,1,2,1425,5,5,0.6,18,24,1
518,24.91,21.4,0.004,22.7,58,1175,158,0,9,1586,8,3,0.4,21,18,0
546,26.21,25.95,0.009,24.9,60,1307,176,0,3,1426,3,4,0.4,23,18,0
570,27.83,22.91,0.006,24.2,59,1246,269,1,6,1453,7,5,0.7,20,19,0
413,28.96,23.17,0.008,23.3,51,1087,253,0,6,1585,6,3,0.5,21,24,0
32,29.37,27.55,0.004,23.0,54,1120,250,1,10,1600,8,3,0.5,21,21,0
647,22.94,24.12,0.01,24.2,51,1294,265,1,5,1454,7,1,0.6,20,19,1
301,20.16,26.92,0.009,21.0,55,1127,275,1,7,1504,6,2,0.6,24,20,0
113,29.65,21.99,0.005,23.0,54,1019,229,0,7,1429,6,4,0.6,19,20,0
179,25.84,27.03,0.005,23.8,41,1290,228,1,2,1443,3,2,0.5,20,20,0
492,29.02,25.4,0.004,22.8,53,1099,286,1,8,1434,8,3,0.6,21,24,1
736,29.73,27.12,0.002,24.1,56,1188,246,1,4,1458,5,2,0.5,22,19,0
396,24.24,20.23,0.002,22.2,41,1486,209,1,7,1545,5,5,0.6,23,23,0
676,22.66,22.73,0.001,23.0,53,1039,210,0,3,1490,8,4,0.5,20,21,0
46,27.53,26.21,0.003,24.1,57,1077,216,0,8,1538,4,3,0.6,18,19,1
140,21.83,27.31,0.01,21.7,41,1309,293,0,1,1504,8,5,0.6,18,18,0
107,22.38,26.85,0.009,21.5,53,1483,161,1,10,1504,4,5,0.6,22,20,1
361,27.35,21.45,0.006,23.1,60,1354,212,1,1,1449,5,2,0.6,22,19,1
814,23.63,28.11,0.001,20.8,54,1249,195,0,2,1400,7,4,0.6,19,18,1
984,23.38,22.68,0.008,22.1,58,1001,281,1,8,1551,4,1,0.6,18,19,1
676,24.8,20.88,0.007,24.3,47,1446,192,1,7,1539,4,1,0.6,19,19,1
770,27.15,22.64,0.005,24.1,44,1121,295,1,9,1560,7,5,0.4,20,23,0
930,21.04,22.46,0.005,23.6,40,1320,269,1,6,1553,3,4,0.5,24,23,0
970,24.95,29.96,0.007,21.9,52,1099,277,1,8,1515,4,2,0.6,19,18,0
127,24.5,26.28,0.004,22.1,56,1451,130,0,4,1581,7,3,0.5,23,23,0
945,27.22,24.52,0.007,24.5,45,1043,134,1,7,1550,8,2,0.6,18,24,1
338,27.39,22.28,0.009,23.7,51,1455,248,1,6,1518,6,1,0.5,24,24,0
530,28.39,28.05,0.003,22.1,54,1354,293,1,8,1549,4,5,0.6,18,18,1
952,22.0,21.57,0.001,22.6,42,1130,257,0,9,1552,8,5,0.6,24,22,1
98,28.13,26.71,0.006,24.1,41,1319,240,1,1,1484,5,1,0.4,21,21,0
199,25.79,28.45,0.009,21.1,40,1390,203,1,4,1456,5,3,0.6,19,23,1
799,28.79,21.34,0.007,24.5,45,1377,247,0,5,1401,3,1,0.5,21,22,0
260,26.45,20.82,0.004,22.4,55,1175,125,1,1,1571,7,4,0.5,20,24,0
890,27.18,24.11,0.008,20.6,60,1377,141,1,7,1506,8,5,0.4,24,23,0
258,29.82,28.57,0.004,20.5,60,1078,207,1,10,1445,3,3,0.7,21,21,1
853,26.12,21.36,0.006,23.9,41,1424,211,0,3,1491,5,3,0.4,21,18,0
486,28.67,23.54,0.007,23.9,58,1334,163,0,8,1459,6,1,0.5,24,22,0
762,27.02,29.25,0.009,24.1,60,1484,222,1,4,1542,7,5,0.5,21,22,0
557,20.4,27.16,0.005,24.0,53,1359,152,0,4,1416,4,5,0.7,22,18,0
120,27.59,20.17,0.006,22.7,51,1258,175,1,4,1594,8,3,0.5,24,20,0
63,26.13,28.21,0.007,23.1,60,1273,183,0,5,1503,6,1,0.4,22,19,0
413,23.19,20.18,0.001,22.0,57,1002,252,1,3,1558,7,4,0.5,23,21,1
556,22.57,26.72,0.003,20.6,47,1347,151,0,9,1521,3,5,0.4,23,19,1
400,26.25,25.79,0.009,23.2,52,1058,140,0,3,1573,4,4,0.4,19,18,1
473,26.34,26.1,0.009,23.2,44,1322,243,1,7,1438,8,1,0.6,22,22,0
520,23.0,20.51,0.003,21.8,51,1090,298,0,10,1428,8,5,0.7,23,24,1
380,26.2,28.45,0.001,21.2,50,1128,270,1,7,1437,8,3,0.6,18,24,1
609,28.27,23.17,0.003,23.2,52,1338,215,1,5,1447,8,1,0.6,24,23,1
985,22.24,29.69,0.005,23.2,44,1001,149,1,6,1409,6,4,0.6,18,18,1
88,21.37,23.86,0.006,22.8,54,1303,295,0,2,1564,8,3,0.6,21,22,0
123,24.66,27.4,0.002,22.8,57,1035,176,0,7,1451,5,1,0.7,18,22,1
699,25.11,21.31,0.01,24.8,55,1231,235,0,2,1461,3,3,0.4,24,19,0
965,22.6,20.6,0.006,20.2,55,1239,257,0,3,1400,7,5,0.5,23,19,1
647,21.64,20.43,0.002,24.2,54,1468,169,1,5,1578,5,2,0.6,21,20,0
536,27.06,24.22,0.008,22.8,57,1063,252,0,6,1438,5,1,0.7,19,20,1
393,28.64,22.93,0.003,20.2,59,1236,148,0,7,1526,6,3,0.4,19,23,0
644,25.0,25.64,0.006,22.0,57,1315,266,0,7,1588,4,4,0.5,20,19,1
61,28.35,26.63,0.002,20.0,58,1229,291,1,6,1563,8,3,0.7,24,18,0
26,20.58,27.1,0.003,21.6,41,1020,286,1,7,1586,6,3,0.5,21,22,1
970,27.19,29.19,0.004,24.8,46,1147,235,0,7,1433,6,2,0.6,19,20,1
890,22.71,20.64,0.004,24.3,43,1445,117,0,5,1525,3,4,0.6,22,23,0
14,22.96,25.39,0.003,21.3,55,1079,264,1,4,1596,6,1,0.5,18,23,1
21,23.4,29.36,0.008,22.7,55,1073,244,0,5,1575,4,1,0.7,19,20,0
478,24.11,27.85,0.009,21.9,43,1302,263,0,2,1509,6,5,0.7,23,23,1
612,20.15,25.2,0.008,24.2,43,1423,115,0,1,1548,6,1,0.6,20,18,1
848,21.53,25.96,0.009,23.5,52,1329,258,0,10,1477,6,3,0.5,24,21,1
955,27.17,27.8,0.002,23.8,45,1116,241,0,1,1466,3,1,0.6,24,23,1
78,20.22,25.83,0.007,21.6,40,1183,291,0,1,1525,7,2,0.6,19,19,0
344,24.54,27.02,0.006,20.6,42,1142,118,1,3,1474,6,2,0.7,22,19,0
234,28.9,29.71,0.002,21.6,55,1040,218,0,4,1486,3,5,0.6,19,24,1
604,28.3,24.96,0.009,23.4,40,1477,129,0,5,1502,3,5,0.6,21,22,1
759,20.77,21.07,0.005,24.7,48,1092,192,1,2,1513,7,5,0.5,20,20,0
314,22.59,27.79,0.006,23.8,58,1295,101,0,4,1506,3,5,0.7,23,19,1
475,25.67,22.81,0.007,21.0,40,1391,232,0,3,1434,3,3,0.6,18,21,1
797,29.95,22.14,0.005,20.8,42,1494,274,1,5,1503,8,3,0.6,24,18,0
340,25.69,20.5,0.01,22.6,40,1144,258,0,10,1501,3,5,0.6,20,23,0
534,29.98,27.08,0.009,23.6,45,1042,216,1,8,1458,5,4,0.6,24,24,1
427,20.93,22.62,0.008,23.7,44,1099,265,0,5,1452,4,2,0.7,21,22,0
205,26.18,22.49,0.009,24.9,52,1017,119,0,5,1433,7,4,0.6,21,23,0
428,20.01,23.91,0.002,23.4,58,1152,156,1,2,1496,4,5,0.6,21,19,1
78,24.12,24.36,0.005,21.3,46,1485,254,1,8,1460,7,5,0.7,20,23,0
718,27.03,22.79,0.007,22.0,44,1179,246,0,9,1445,5,2,0.6,21,22,0
630,22.53,22.62,0.003,24.5,47,1331,215,1,3,1593,7,2,0.5,20,19,0
597,21.71,24.48,0.007,21.3,41,1255,165,1,3,1408,7,4,0.7,23,20,1
97,22.59,23.0,0.01,21.5,42,1305,145,1,2,1495,3,4,0.5,24,21,0
148,26.62,26.39,0.008,22.9,55,1178,125,0,4,1516,6,1,0.4,18,20,0
18,27.28,26.17,0.007,20.7,48,1209,111,0,1,1527,3,5,0.6,22,19,0
711,26.83,20.13,0.002,22.8,50,1453,241,0,3,1588,6,5,0.6,18,23,1
333,21.94,28.45,0.009,24.5,59,1160,102,1,6,1447,7,3,0.5,22,19,0
660,27.18,26.78,0.009,23.7,56,1490,218,0,7,1544,6,2,0.6,21,23,0
123,21.03,21.42,0.002,24.9,44,1045,249,0,1,1552,6,4,0.7,23,20,0
20,21.11,22.29,0.004,21.8,57,1310,286,0,2,1427,7,5,0.5,21,21,0
471,29.27,28.23,0.005,22.1,56,1123,259,1,10,1453,8,1,0.5,19,18,1
536,24.31,26.52,0.007,24.0,51,1042,114,0,4,1534,8,1,0.6,21,19,0
634,20.21,21.16,0.008,21.7,56,1002,250,1,8,1462,3,3,0.5,21,19,1
330,26.83,20.49,0.01,21.4,43,1025,135,1,4,1472,6,5,0.5,21,23,0
178,22.58,24.84,0.005,24.4,45,1246,224,1,4,1497,4,3,0.7,21,22,1
794,27.0,23.97,0.004,20.9,49,1019,151,1,1,1472,4,5,0.5,20,23,1
913,22.4,26.13,0.005,22.5,58,1188,101,0,7,1596,8,3,0.7,21,24,1
973,28.52,23.69,0.001,21.8,53,1482,284,0,7,1483,5,1,0.7,21,24,0
100,21.77,26.35,0.006,22.5,56,1405,276,1,9,1500,4,5,0.5,24,19,0
713,20.97,27.85,0.009,20.5,49,1319,207,1,7,1568,3,2,0.5,23,21,0
299,23.93,22.88,0.008,23.5,56,1138,277,1,3,1516,6,4,0.7,20,21,1
985,21.49,21.51,0.004,23.9,60,1429,264,0,9,1450,8,1,0.4,19,22,1
83,22.39,21.88,0.007,24.1,57,1323,285,0,8,1552,8,3,0.5,24,21,1
705,29.25,22.8,0.008,24.7,51,1107,167,1,1,1409,3,1,0.5,20,21,0
499,20.54,27.28,0.004,20.2,49,1365,174,1,4,1521,8,1,0.7,23,21,0
815,28.17,28.79,0.005,22.2,59,1030,273,0,7,1596,7,4,0.7,18,19,0
728,20.24,20.98,0.004,24.1,43,1409,208,1,10,1438,4,5,0.6,18,19,0
862,21.42,29.03,0.008,21.2,43,1033,270,0,1,1486,3,2,0.6,21,21,0
154,21.96,27.19,0.002,23.8,40,1254,299,1,7,1427,8,4,0.5,23,23,1
707,22.89,29.38,0.007,20.2,41,1043,238,1,8,1572,6,3,0.7,23,19,1
640,24.06,23.6,0.009,20.3,56,1423,139,0,3,1589,7,1,0.5,21,18,0
706,26.69,27.7,0.006,20.8,45,1410,275,1,5,1473,3,4,0.6,23,19,0
838,20.61,27.61,0.009,22.3,55,1067,161,0,9,1474,7,5,0.4,20,18,0
357,20.41,26.79,0.001,20.6,58,1009,285,1,4,1412,6,5,0.5,21,19,1
647,28.64,20.5,0.004,21.5,53,1311,131,1,2,1520,7,5,0.6,19,21,1
220,26.15,21.76,0.003,24.2,53,1461,162,1,1,1438,4,2,0.6,20,23,1
241,25.81,20.92,0.008,24.7,60,1341,183,1,9,1427,5,1,0.5,19,22,0
493,20.4,27.91,0.003,24.9,56,1059,275,0,8,1492,5,5,0.5,24,22,1
853,23.76,24.76,0.006,22.7,42,1257,288,0,2,1455,3,1,0.5,24,23,0
231,22.6,27.66,0.006,21.2,47,1309,179,1,2,1590,4,4,0.5,22,24,1
280,23.93,20.39,0.001,21.4,60,1377,141,0,4,1503,6,5,0.5,19,24,0
401,25.96,20.91,0.009,20.4,58,1300,260,0,1,1576,3,2,0.6,22,19,0
751,29.14,23.47,0.009,22.3,57,1193,163,1,4,1457,6,5,0.5,23,21,1
14,21.83,26.55,0.004,20.3,40,1047,143,1,1,1591,5,3,0.5,22,21,1
852,20.79,27.23,0.008,21.8,52,1200,214,0,10,1460,3,2,0.5,19,21,1
781,29.63,21.18,0.008,24.8,56,1185,109,1,3,1443,6,1,0.4,21,23,1
156,25.82,27.93,0.004,24.6,57,1362,200,1,10,1599,3,2,0.5,23,22,1
787,23.34,21.53,0.007,21.4,48,1219,239,1,8,1454,7,3,0.7,24,18,0
212,28.41,23.95,0.003,23.9,44,1237,169,1,4,1419,4,3,0.6,24,24,0
545,20.96,27.55,0.002,24.8,49,1402,196,1,3,1590,5,4,0.6,20,24,0
417,28.12,27.63,0.004,20.6,60,1302,212,0,6,1594,8,1,0.5,21,19,0
909,29.34,20.88,0.006,21.9,50,1154,151,0,9,1530,7,2,0.6,24,21,1
914,24.02,27.04,0.004,23.3,60,1447,124,0,10,1428,4,2,0.6,22,20,0
404,28.52,20.15,0.004,21.7,52,1082,268,1,10,1539,6,1,0.7,22,18,0
141,22.03,25.09,0.006,24.2,52,1372,235,0,5,1459,8,2,0.5,24,23,1
92,26.11,25.84,0.004,23.5,47,1425,241,0,3,1503,4,4,0.5,20,18,1
219,27.43,29.66,0.006,24.1,45,1482,103,1,8,1465,4,4,0.5,18,19,0
369,26.07,21.59,0.004,21.7,40,1187,122,0,6,1404,4,2,0.5,20,24,1
4,23.21,24.51,0.007,24.5,44,1122,153,0,7,1516,6,4,0.5,18,21,0
281,21.11,21.4,0.004,21.6,54,1252,183,0,4,1439,4,5,0.5,19,18,0
419,24.72,29.93,0.006,21.7,41,1421,220,0,1,1466,4,4,0.4,20,23,0
833,24.56,27.49,0.002,21.7,41,1327,145,0,1,1584,6,4,0.6,18,18,1
319,28.3,27.32,0.006,20.2,55,1199,191,0,2,1459,8,5,0.6,19,24,1
435,29.4,22.29,0.01,24.8,55,1492,266,1,5,1463,5,3,0.5,23,20,1
10,29.78,24.37,0.002,24.8,44,1464,145,1,8,1537,8,2,0.5,19,23,0
226,20.07,21.15,0.009,20.2,40,1252,178,1,6,1495,6,4,0.4,21,18,0
399,23.7,21.31,0.01,22.2,42,1113,296,0,8,1548,5,4,0.5,20,20,1
180,23.8,24.42,0.001,23.5,59,1004,171,0,2,1530,4,2,0.7,23,23,0
83,27.4,22.89,0.004,23.8,47,1204,237,0,9,1570,8,2,0.6,22,23,0
258,28.53,29.68,0.009,25.0,46,1024,194,0,5,1474,6,1,0.6,21,19,1
295,23.69,28.12,0.005,24.5,51,1242,226,1,2,1594,7,5,0.6,19,19,1
136,21.68,27.06,0.004,20.4,56,1370,173,0,3,1441,6,1,0.6,20,20,0
14,23.6,27.4,0.005,21.7,46,1283,126,1,1,1599,3,4,0.4,18,23,0
902,28.26,27.89,0.009,20.4,44,1251,215,0,1,1456,7,5,0.6,19,24,0
956,28.86,22.48,0.002,24.8,60,1257,140,1,6,1509,4,1,0.6,23,21,0
481,25.31,22.1,0.009,22.4,58,1295,104,1,4,1438,6,4,0.5,20,21,0
795,25.26,29.13,0.006,23.1,57,1129,280,0,3,1466,3,2,0.5,18,23,1
828,24.17,20.7,0.008,20.2,58,1048,124,1,4,1437,4,4,0.6,18,18,1
329,27.92,24.83,0.005,24.9,58,1275,239,0,7,1499,8,3,0.6,23,23,1
160,21.12,21.58,0.003,20.2,40,1392,248,0,1,1583,4,1,0.6,20,19,0
78,25.86,26.13,0.004,20.3,52,1351,163,1,9,1510,5,1,0.6,20,21,0
137,26.84,21.18,0.01,21.9,59,1400,198,0,1,1464,3,1,0.6,24,21,0
886,27.7,28.31,0.001,21.8,43,1227,234,1,6,1473,7,3,0.6,20,18,1
144,24.23,27.5,0.005,24.5,51,1011,144,0,2,1424,4,3,0.6,21,19,0
78,29.93,24.08,0.008,21.3,58,1067,278,1,2,1462,7,4,0.6,24,23,0
750,22.67,26.01,0.001,21.3,48,1298,269,1,8,1484,5,2,0.6,18,22,1
843,26.1,29.41,0.008,24.0,55,1102,245,1,1,1525,7,2,0.5,19,24,1
135,20.63,21.98,0.009,22.1,48,1320,183,1,6,1429,7,4,0.5,18,24,1
407,27.14,26.12,0.004,23.0,58,1391,284,0,7,1587,8,4,0.5,22,19,0
37,24.74,21.69,0.005,24.5,56,1251,164,0,5,1583,8,4,0.6,20,19,1
366,28.85,26.23,0.002,21.5,46,1234,275,0,5,1514,7,5,0.5,24,19,0
625,26.71,29.55,0.006,24.3,41,1444,144,1,4,1580,3,1,0.6,18,19,1
58,23.76,23.81,0.001,20.7,58,1167,251,1,5,1500,7,1,0.6,22,18,1
421,24.78,29.99,0.003,20.5,46,1022,299,1,7,1489,4,5,0.7,21,19,0
528,25.77,23.49,0.007,23.9,56,1207,187,1,6,1468,7,2,0.6,23,23,1
106,23.95,20.22,0.003,21.0,60,1051,177,1,1,1563,4,3,0.4,21,24,0
579,26.22,25.41,0.006,23.2,46,1219,299,1,10,1549,3,4,0.7,24,19,1
822,21.99,27.72,0.007,21.2,58,1313,179,1,10,1482,6,2,0.7,24,19,1
929,28.68,28.37,0.002,24.7,55,1272,243,0,5,1448,5,3,0.4,22,18,0
456,24.99,29.91,0.009,22.4,60,1010,208,0,7,1454,7,5,0.4,21,18,0
176,23.69,20.64,0.007,24.5,46,1327,229,1,5,1491,3,2,0.6,18,22,1
156,21.14,25.34,0.005,21.7,60,1321,126,1,2,1549,3,2,0.6,24,19,1
692,29.86,24.89,0.004,22.0,49,1235,253,1,4,1509,7,5,0.6,23,23,1
834,25.39,23.19,0.009,24.2,56,1118,197,1,7,1411,7,1,0.5,24,18,1
722,27.38,21.11,0.009,20.2,47,1180,193,0,8,1438,7,5,0.7,21,24,0
976,21.81,23.72,0.008,20.2,46,1142,135,1,1,1565,3,1,0.4,21,19,1
993,26.02,20.25,0.004,24.1,50,1127,102,1,2,1421,4,4,0.5,18,23,0
846,25.19,27.62,0.003,21.0,59,1022,177,0,3,1563,6,3,0.4,23,22,0
171,26.91,25.09,0.002,24.9,59,1133,109,0,3,1485,6,3,0.6,19,20,1
547,24.39,20.1,0.007,24.2,56,1077,130,1,2,1407,4,3,0.5,18,19,0
831,27.61,22.14,0.001,20.1,51,1157,166,1,3,1570,3,2,0.6,20,19,1
123,29.58,27.42,0.009,24.1,50,1253,167,0,2,1590,7,5,0.7,20,20,1
7,20.19,24.13,0.005,21.6,60,1345,279,0,10,1410,4,5,0.6,22,18,0
601,25.94,22.49,0.005,23.9,58,1087,240,0,10,1497,3,4,0.4,24,23,1
824,21.03,20.87,0.009,22.5,58,1176,239,1,6,1465,4,2,0.7,20,23,0
653,24.15,28.85,0.003,22.7,51,1052,218,0,3,1463,8,3,0.6,23,19,0
590,22.36,26.61,0.01,21.9,52,1098,129,0,7,1416,8,5,0.5,22,18,1
113,26.83,21.36,0.001,22.3,52,1097,290,0,10,1406,8,5,0.6,19,20,0
648,26.26,24.9,0.01,23.4,50,1447,167,1,10,1578,7,3,0.4,24,19,1
534,27.62,21.04,0.005,21.8,47,1041,203,1,2,1498,8,3,0.4,22,19,0
127,27.74,28.81,0.006,24.6,54,1216,248,1,1,1401,5,4,0.5,23,24,1
345,29.38,27.77,0.008,21.7,60,1433,293,1,1,1532,6,2,0.6,20,24,0
10,29.13,26.83,0.008,22.5,52,1392,229,0,8,1581,4,2,0.5,23,23,0
642,21.27,23.88,0.009,22.5,56,1122,205,0,5,1516,4,1,0.6,23,21,0
203,28.51,21.48,0.008,21.0,40,1272,281,0,7,1520,5,5,0.5,21,21,0
521,27.96,28.76,0.01,21.7,44,1393,176,1,3,1434,5,1,0.6,20,19,1
953,24.07,21.81,0.009,24.7,46,1462,148,0,6,1559,7,3,0.6,22,24,1
755,24.41,25.08,0.003,21.5,44,1365,287,1,9,1531,3,1,0.7,19,19,0
178,21.09,25.03,0.004,23.5,56,1067,193,1,9,1525,3,5,0.5,20,24,0
998,25.03,29.81,0.008,24.4,53,1082,237,1,5,1414,6,5,0.5,18,24,0
802,25.13,21.41,0.003,20.4,52,1045,171,1,10,1437,7,3,0.5,22,18,0
419,21.07,21.8,0.002,22.9,44,1078,248,1,3,1448,6,2,0.6,22,21,0
264,24.16,21.26,0.004,22.5,48,1005,228,0,8,1558,8,4,0.4,21,20,1
303,20.28,20.49,0.01,23.9,60,1411,272,0,2,1510,8,1,0.6,18,24,0
241,20.84,20.04,0.007,24.6,56,1015,189,1,7,1478,5,2,0.5,21,19,1
225,21.99,27.01,0.005,21.9,51,1360,200,0,5,1518,5,3,0.4,23,18,0
757,29.42,22.25,0.004,20.0,56,1039,207,1,8,1472,7,3,0.4,24,21,0
296,24.99,24.88,0.003,20.8,57,1170,212,1,1,1561,3,3,0.5,19,23,0
926,20.17,22.47,0.005,23.3,56,1233,189,0,10,1549,6,3,0.5,22,24,0
181,25.72,26.34,0.002,21.1,55,1097,173,1,5,1551,7,3,0.4,24,19,1
92,27.61,23.5,0.006,21.2,52,1238,300,1,6,1426,3,5,0.6,23,18,1
524,25.65,25.67,0.004,21.6,60,1387,181,1,9,1539,6,5,0.4,19,20,0
352,20.57,21.45,0.006,24.4,50,1081,162,1,8,1582,3,2,0.5,18,18,0
510,28.12,24.98,0.009,25.0,41,1429,182,1,6,1418,6,4,0.6,22,19,0
765,29.2,20.8,0.005,22.6,44,1376,292,1,9,1599,5,1,0.7,20,24,0
212,26.88,28.11,0.003,20.6,54,1288,281,1,7,1558,7,2,0.7,23,21,0
824,26.7,22.0,0.01,21.1,45,1030,181,1,4,1492,4,3,0.6,22,18,1
924,24.66,25.63,0.006,22.2,44,1487,119,1,4,1582,6,5,0.7,18,18,1
706,26.38,26.52,0.01,24.3,47,1413,142,1,2,1499,8,2,0.5,22,21,1
648,26.06,21.31,0.005,21.5,43,1145,122,1,5,1579,8,2,0.6,22,20,0
463,24.13,23.17,0.003,23.8,59,1021,193,1,4,1475,6,3,0.5,20,19,0
174,28.62,20.29,0.004,22.8,45,1102,123,1,2,1485,8,3,0.5,19,24,1
767,24.11,20.37,0.008,23.4,42,1406,248,1,6,1419,4,3,0.5,20,23,0
976,24.04,20.81,0.004,21.3,44,1395,247,1,5,1486,4,1,0.5,22,23,1
222,20.33,27.75,0.007,21.9,51,1350,262,0,1,1500,3,5,0.5,19,21,0
783,29.57,22.97,0.008,22.0,42,1218,284,1,3,1509,5,3,0.7,23,23,0
380,25.52,26.83,0.002,24.0,60,1050,120,0,7,1477,7,4,0.5,24,18,1
261,22.85,29.84,0.006,20.9,45,1033,278,0,2,1417,4,4,0.5,22,18,1
432,24.74,26.37,0.01,23.6,50,1005,288,1,3,1520,7,5,0.4,22,19,1
836,22.81,26.77,0.003,20.8,57,1459,122,0,8,1575,3,2,0.5,19,21,1
538,20.38,20.76,0.002,23.4,47,1460,181,0,7,1520,6,4,0.7,23,23,1
967,20.46,28.34,0.003,23.0,49,1454,147,0,3,1493,8,2,0.5,20,19,1
434,22.21,23.62,0.009,24.0,44,1452,263,0,1,1420,5,1,0.5,18,21,0
756,22.76,20.89,0.006,22.0,54,1266,100,0,4,1488,4,1,0.7,24,19,0
232,25.66,27.14,0.003,21.6,46,1294,276,0,2,1560,5,2,0.6,21,18,1
951,25.19,27.52,0.004,23.8,46,1076,130,0,8,1565,6,1,0.5,21,18,1
871,22.49,27.54,0.006,24.1,60,1076,297,0,9,1548,8,2,0.5,22,22,0
834,26.13,25.09,0.007,24.2,56,1036,159,1,1,1490,8,1,0.4,24,24,1
135,28.14,24.6,0.007,24.3,51,1076,160,0,5,1482,4,4,0.5,19,21,1
640,21.67,23.93,0.006,24.2,42,1184,139,1,2,1448,7,2,0.5,24,20,0
990,20.8,27.6,0.007,23.1,56,1002,217,1,1,1473,5,3,0.4,24,19,1
600,21.5,21.24,0.002,22.2,54,1267,110,1,7,1573,3,1,0.6,18,21,1
523,28.29,22.43,0.005,23.8,60,1184,230,1,5,1438,7,3,0.5,20,23,1
